encoder,source,n_per_class,seed,family,variant,ood,trial_key,augrc_base,augrc_var,delta_augrc
clip_vitl14,tinyimagenet,100,1,MSR,global,svhn,msr,309.8731,311.1062,-1.233
clip_vitl14,tinyimagenet,100,1,GradNorm,global,svhn,gradnorm,304.7687,303.5606,1.2081
clip_vitl14,tinyimagenet,100,1,Maha,global,svhn,maha,309.3878,319.8418,-10.454
clip_vitl14,tinyimagenet,100,1,GradNorm,class pred,svhn,gradnorm_cp,304.7687,305.9941,-1.2254
clip_vitl14,tinyimagenet,100,1,Maha,class pred,svhn,maha_cp,309.3878,336.9549,-27.5671
clip_vitl14,tinyimagenet,100,1,PCA RecError,class pred,svhn,recerr_cp,314.2598,308.7582,5.5016
clip_vitl14,tinyimagenet,100,1,PCA RecError,class,svhn,recerr_class,314.2598,316.0686,-1.8089
clip_vitl14,tinyimagenet,100,2,MLS,global,cifar100,mls,201.472,202.5565,-1.0844
clip_vitl14,tinyimagenet,100,2,Energy,global,cifar100,energy,202.0793,203.168,-1.0887
clip_vitl14,tinyimagenet,100,2,MSR,global,cifar100,msr,204.055,205.5781,-1.5232
clip_vitl14,tinyimagenet,100,2,GradNorm,global,cifar100,gradnorm,214.8381,204.6374,10.2007
clip_vitl14,tinyimagenet,100,2,Maha,global,cifar100,maha,206.3558,212.3024,-5.9466
clip_vitl14,tinyimagenet,100,2,GradNorm,class pred,cifar100,gradnorm_cp,214.8381,207.0783,7.7598
clip_vitl14,tinyimagenet,100,2,Maha,class pred,cifar100,maha_cp,206.3558,246.1859,-39.8301
clip_vitl14,tinyimagenet,100,2,PCA RecError,class pred,cifar100,recerr_cp,219.7281,199.5765,20.1517
clip_vitl14,tinyimagenet,100,2,PCA RecError,class,cifar100,recerr_class,219.7281,202.9949,16.7332
clip_vitl14,tinyimagenet,100,2,MLS,global,cifar10,mls,200.4959,202.1593,-1.6634
clip_vitl14,tinyimagenet,100,2,Energy,global,cifar10,energy,201.2822,202.9918,-1.7096
clip_vitl14,tinyimagenet,100,2,MSR,global,cifar10,msr,201.3896,203.063,-1.6734
clip_vitl14,tinyimagenet,100,2,GradNorm,global,cifar10,gradnorm,223.3043,210.7052,12.5991
clip_vitl14,tinyimagenet,100,2,Maha,global,cifar10,maha,204.5163,207.9193,-3.403
clip_vitl14,tinyimagenet,100,2,GradNorm,class pred,cifar10,gradnorm_cp,223.3043,210.7749,12.5294
clip_vitl14,tinyimagenet,100,2,Maha,class pred,cifar10,maha_cp,204.5163,238.0262,-33.5099
clip_vitl14,tinyimagenet,100,2,PCA RecError,class pred,cifar10,recerr_cp,217.7293,197.5216,20.2077
clip_vitl14,tinyimagenet,100,2,PCA RecError,class,cifar10,recerr_class,217.7293,200.4507,17.2787
clip_vitl14,tinyimagenet,100,2,MLS,global,lsun resize,mls,182.3895,182.5673,-0.1779
clip_vitl14,tinyimagenet,100,2,Energy,global,lsun resize,energy,182.5776,182.7515,-0.1739
clip_vitl14,tinyimagenet,100,2,MSR,global,lsun resize,msr,186.2662,186.6792,-0.413
clip_vitl14,tinyimagenet,100,2,GradNorm,global,lsun resize,gradnorm,185.4551,185.1686,0.2865
clip_vitl14,tinyimagenet,100,2,Maha,global,lsun resize,maha,264.2526,284.7317,-20.4791
clip_vitl14,tinyimagenet,100,2,GradNorm,class pred,lsun resize,gradnorm_cp,185.4551,195.3907,-9.9356
clip_vitl14,tinyimagenet,100,2,Maha,class pred,lsun resize,maha_cp,264.2526,305.2933,-41.0407
clip_vitl14,tinyimagenet,100,2,PCA RecError,class pred,lsun resize,recerr_cp,298.1842,248.7387,49.4455
clip_vitl14,tinyimagenet,100,2,PCA RecError,class,lsun resize,recerr_class,298.1842,259.6342,38.55
clip_vitl14,tinyimagenet,100,2,MLS,global,isun,mls,169.7022,169.9367,-0.2345
clip_vitl14,tinyimagenet,100,2,Energy,global,isun,energy,169.8778,170.1061,-0.2282
clip_vitl14,tinyimagenet,100,2,MSR,global,isun,msr,174.219,174.7184,-0.4993
clip_vitl14,tinyimagenet,100,2,GradNorm,global,isun,gradnorm,173.7325,173.799,-0.0665
clip_vitl14,tinyimagenet,100,2,Maha,global,isun,maha,263.254,284.0116,-20.7575
clip_vitl14,tinyimagenet,100,2,GradNorm,class pred,isun,gradnorm_cp,173.7325,184.9639,-11.2314
clip_vitl14,tinyimagenet,100,2,Maha,class pred,isun,maha_cp,263.254,300.8819,-37.6278
clip_vitl14,tinyimagenet,100,2,PCA RecError,class pred,isun,recerr_cp,297.0294,245.5082,51.5211
clip_vitl14,tinyimagenet,100,2,PCA RecError,class,isun,recerr_class,297.0294,257.0534,39.976
clip_vitl14,tinyimagenet,100,2,MLS,global,places365,mls,212.5128,213.7054,-1.1926
clip_vitl14,tinyimagenet,100,2,Energy,global,places365,energy,213.6705,214.8631,-1.1926
clip_vitl14,tinyimagenet,100,2,MSR,global,places365,msr,209.6259,211.6699,-2.044
clip_vitl14,tinyimagenet,100,2,GradNorm,global,places365,gradnorm,256.1892,215.917,40.2722
clip_vitl14,tinyimagenet,100,2,Maha,global,places365,maha,192.6097,188.9272,3.6825
clip_vitl14,tinyimagenet,100,2,GradNorm,class pred,places365,gradnorm_cp,256.1892,215.587,40.6022
clip_vitl14,tinyimagenet,100,2,Maha,class pred,places365,maha_cp,192.6097,199.3386,-6.7289
clip_vitl14,tinyimagenet,100,2,PCA RecError,class pred,places365,recerr_cp,196.224,185.6058,10.6182
clip_vitl14,tinyimagenet,100,2,PCA RecError,class,places365,recerr_class,196.224,187.3686,8.8554
clip_vitl14,tinyimagenet,100,2,MLS,global,lsun cropped,mls,180.376,180.7068,-0.3307
clip_vitl14,tinyimagenet,100,2,Energy,global,lsun cropped,energy,180.5018,180.8275,-0.3257
clip_vitl14,tinyimagenet,100,2,MSR,global,lsun cropped,msr,183.2152,184.0043,-0.7891
clip_vitl14,tinyimagenet,100,2,GradNorm,global,lsun cropped,gradnorm,183.3479,183.1687,0.1792
clip_vitl14,tinyimagenet,100,2,Maha,global,lsun cropped,maha,249.3422,269.1552,-19.813
clip_vitl14,tinyimagenet,100,2,GradNorm,class pred,lsun cropped,gradnorm_cp,183.3479,189.0659,-5.718
clip_vitl14,tinyimagenet,100,2,Maha,class pred,lsun cropped,maha_cp,249.3422,289.3001,-39.9579
clip_vitl14,tinyimagenet,100,2,PCA RecError,class pred,lsun cropped,recerr_cp,289.6321,233.7029,55.9293
clip_vitl14,tinyimagenet,100,2,PCA RecError,class,lsun cropped,recerr_class,289.6321,247.2058,42.4264
clip_vitl14,tinyimagenet,100,2,MLS,global,textures,mls,140.2001,141.4151,-1.215
clip_vitl14,tinyimagenet,100,2,Energy,global,textures,energy,141.599,142.8118,-1.2128
clip_vitl14,tinyimagenet,100,2,MSR,global,textures,msr,135.5765,137.5769,-2.0004
clip_vitl14,tinyimagenet,100,2,GradNorm,global,textures,gradnorm,167.5191,158.1815,9.3376
clip_vitl14,tinyimagenet,100,2,Maha,global,textures,maha,142.5973,137.284,5.3133
clip_vitl14,tinyimagenet,100,2,GradNorm,class pred,textures,gradnorm_cp,167.5191,149.0273,18.4918
clip_vitl14,tinyimagenet,100,2,Maha,class pred,textures,maha_cp,142.5973,155.7554,-13.1581
clip_vitl14,tinyimagenet,100,2,PCA RecError,class pred,textures,recerr_cp,148.4708,131.4219,17.0489
clip_vitl14,tinyimagenet,100,2,PCA RecError,class,textures,recerr_class,148.4708,134.414,14.0568
clip_vitl14,tinyimagenet,100,2,MLS,global,svhn,mls,301.7342,301.6384,0.0958
clip_vitl14,tinyimagenet,100,2,Energy,global,svhn,energy,301.7434,301.6513,0.0921
clip_vitl14,tinyimagenet,100,2,MSR,global,svhn,msr,303.5959,303.3191,0.2768
clip_vitl14,tinyimagenet,100,2,GradNorm,global,svhn,gradnorm,302.4602,302.0746,0.3857
clip_vitl14,tinyimagenet,100,2,Maha,global,svhn,maha,308.4931,320.0792,-11.5861
clip_vitl14,tinyimagenet,100,2,GradNorm,class pred,svhn,gradnorm_cp,302.4602,305.7801,-3.3199
clip_vitl14,tinyimagenet,100,2,Maha,class pred,svhn,maha_cp,308.4931,330.6743,-22.1812
clip_vitl14,tinyimagenet,100,2,PCA RecError,class pred,svhn,recerr_cp,313.6057,308.1188,5.4869
clip_vitl14,tinyimagenet,100,2,PCA RecError,class,svhn,recerr_class,313.6057,312.9535,0.6522
clip_vitl14,tinyimagenet,0,0,MLS,global,cifar100,mls,190.557,191.7787,-1.2217
clip_vitl14,tinyimagenet,0,0,Energy,global,cifar100,energy,191.6285,192.8246,-1.1961
clip_vitl14,tinyimagenet,0,0,MSR,global,cifar100,msr,191.3507,193.3865,-2.0357
clip_vitl14,tinyimagenet,0,0,GradNorm,global,cifar100,gradnorm,199.7113,192.4451,7.2662
clip_vitl14,tinyimagenet,0,0,Maha,global,cifar100,maha,195.766,202.9642,-7.1982
clip_vitl14,tinyimagenet,0,0,GradNorm,class pred,cifar100,gradnorm_cp,199.7113,187.4952,12.2161
clip_vitl14,tinyimagenet,0,0,Maha,class pred,cifar100,maha_cp,195.766,220.556,-24.79
clip_vitl14,tinyimagenet,0,0,PCA RecError,class pred,cifar100,recerr_cp,208.1663,186.4047,21.7616
clip_vitl14,tinyimagenet,0,0,PCA RecError,class,cifar100,recerr_class,208.1663,190.3173,17.849
clip_vitl14,tinyimagenet,0,0,MLS,global,cifar10,mls,189.7831,191.8493,-2.0662
clip_vitl14,tinyimagenet,0,0,Energy,global,cifar10,energy,190.978,193.137,-2.159
clip_vitl14,tinyimagenet,0,0,MSR,global,cifar10,msr,190.6721,192.4469,-1.7749
clip_vitl14,tinyimagenet,0,0,GradNorm,global,cifar10,gradnorm,203.5096,195.537,7.9726
clip_vitl14,tinyimagenet,0,0,Maha,global,cifar10,maha,193.9225,198.6569,-4.7344
clip_vitl14,tinyimagenet,0,0,GradNorm,class pred,cifar10,gradnorm_cp,203.5096,189.0671,14.4425
clip_vitl14,tinyimagenet,0,0,Maha,class pred,cifar10,maha_cp,193.9225,214.4421,-20.5197
clip_vitl14,tinyimagenet,0,0,PCA RecError,class pred,cifar10,recerr_cp,206.3165,183.4002,22.9163
clip_vitl14,tinyimagenet,0,0,PCA RecError,class,cifar10,recerr_class,206.3165,186.6496,19.6669
clip_vitl14,tinyimagenet,0,0,MLS,global,lsun resize,mls,172.5199,172.7896,-0.2697
clip_vitl14,tinyimagenet,0,0,Energy,global,lsun resize,energy,172.8176,173.0735,-0.2559
clip_vitl14,tinyimagenet,0,0,MSR,global,lsun resize,msr,175.3118,176.0611,-0.7493
clip_vitl14,tinyimagenet,0,0,GradNorm,global,lsun resize,gradnorm,174.5066,174.3895,0.1171
clip_vitl14,tinyimagenet,0,0,Maha,global,lsun resize,maha,253.9043,279.3815,-25.4771
clip_vitl14,tinyimagenet,0,0,GradNorm,class pred,lsun resize,gradnorm_cp,174.5066,174.3235,0.1831
clip_vitl14,tinyimagenet,0,0,Maha,class pred,lsun resize,maha_cp,253.9043,296.9035,-42.9991
clip_vitl14,tinyimagenet,0,0,PCA RecError,class pred,lsun resize,recerr_cp,286.0046,223.9859,62.0187
clip_vitl14,tinyimagenet,0,0,PCA RecError,class,lsun resize,recerr_class,286.0046,236.5003,49.5044
clip_vitl14,tinyimagenet,0,0,MLS,global,isun,mls,159.0365,159.2441,-0.2076
clip_vitl14,tinyimagenet,0,0,Energy,global,isun,energy,159.4067,159.6086,-0.2019
clip_vitl14,tinyimagenet,0,0,MSR,global,isun,msr,161.2759,161.7117,-0.4358
clip_vitl14,tinyimagenet,0,0,GradNorm,global,isun,gradnorm,161.7569,161.8519,-0.095
clip_vitl14,tinyimagenet,0,0,Maha,global,isun,maha,252.4922,279.0377,-26.5454
clip_vitl14,tinyimagenet,0,0,GradNorm,class pred,isun,gradnorm_cp,161.7569,162.0136,-0.2567
clip_vitl14,tinyimagenet,0,0,Maha,class pred,isun,maha_cp,252.4922,298.8604,-46.3681
clip_vitl14,tinyimagenet,0,0,PCA RecError,class pred,isun,recerr_cp,284.083,218.5766,65.5064
clip_vitl14,tinyimagenet,0,0,PCA RecError,class,isun,recerr_class,284.083,232.5351,51.5479
clip_vitl14,tinyimagenet,0,0,MLS,global,places365,mls,204.2877,205.1754,-0.8877
clip_vitl14,tinyimagenet,0,0,Energy,global,places365,energy,206.2418,207.1418,-0.9
clip_vitl14,tinyimagenet,0,0,MSR,global,places365,msr,199.3339,201.2212,-1.8873
clip_vitl14,tinyimagenet,0,0,GradNorm,global,places365,gradnorm,236.3384,204.7054,31.6331
clip_vitl14,tinyimagenet,0,0,Maha,global,places365,maha,181.6633,178.5834,3.0799
clip_vitl14,tinyimagenet,0,0,GradNorm,class pred,places365,gradnorm_cp,236.3384,199.0561,37.2823
clip_vitl14,tinyimagenet,0,0,Maha,class pred,places365,maha_cp,181.6633,185.3692,-3.7059
clip_vitl14,tinyimagenet,0,0,PCA RecError,class pred,places365,recerr_cp,184.9269,174.9108,10.0161
clip_vitl14,tinyimagenet,0,0,PCA RecError,class,places365,recerr_class,184.9269,176.5593,8.3675
clip_vitl14,tinyimagenet,0,0,MLS,global,lsun cropped,mls,170.2261,170.6416,-0.4155
clip_vitl14,tinyimagenet,0,0,Energy,global,lsun cropped,energy,170.5802,170.9736,-0.3934
clip_vitl14,tinyimagenet,0,0,MSR,global,lsun cropped,msr,170.5702,171.7284,-1.1582
clip_vitl14,tinyimagenet,0,0,GradNorm,global,lsun cropped,gradnorm,171.8582,172.1061,-0.2479
clip_vitl14,tinyimagenet,0,0,Maha,global,lsun cropped,maha,240.1874,265.002,-24.8146
clip_vitl14,tinyimagenet,0,0,GradNorm,class pred,lsun cropped,gradnorm_cp,171.8582,171.1784,0.6798
clip_vitl14,tinyimagenet,0,0,Maha,class pred,lsun cropped,maha_cp,240.1874,286.3106,-46.1232
clip_vitl14,tinyimagenet,0,0,PCA RecError,class pred,lsun cropped,recerr_cp,274.0881,212.2349,61.8531
clip_vitl14,tinyimagenet,0,0,PCA RecError,class,lsun cropped,recerr_class,274.0881,231.2218,42.8663
clip_vitl14,tinyimagenet,0,0,MLS,global,textures,mls,131.2024,130.6392,0.5632
clip_vitl14,tinyimagenet,0,0,Energy,global,textures,energy,133.2641,132.7576,0.5065
clip_vitl14,tinyimagenet,0,0,MSR,global,textures,msr,125.9653,126.4616,-0.4963
clip_vitl14,tinyimagenet,0,0,GradNorm,global,textures,gradnorm,151.3707,142.3784,8.9923
clip_vitl14,tinyimagenet,0,0,Maha,global,textures,maha,129.8799,125.62,4.2599
clip_vitl14,tinyimagenet,0,0,GradNorm,class pred,textures,gradnorm_cp,151.3707,130.9142,20.4566
clip_vitl14,tinyimagenet,0,0,Maha,class pred,textures,maha_cp,129.8799,136.7506,-6.8707
clip_vitl14,tinyimagenet,0,0,PCA RecError,class pred,textures,recerr_cp,135.0547,118.9795,16.0752
clip_vitl14,tinyimagenet,0,0,PCA RecError,class,textures,recerr_class,135.0547,121.7696,13.2851
clip_vitl14,tinyimagenet,0,0,MLS,global,svhn,mls,295.2088,295.1377,0.0711
clip_vitl14,tinyimagenet,0,0,Energy,global,svhn,energy,295.2583,295.161,0.0972
clip_vitl14,tinyimagenet,0,0,MSR,global,svhn,msr,296.4895,296.5191,-0.0297
clip_vitl14,tinyimagenet,0,0,GradNorm,global,svhn,gradnorm,295.5783,295.3582,0.2201
clip_vitl14,tinyimagenet,0,0,Maha,global,svhn,maha,301.5645,314.0393,-12.4749
clip_vitl14,tinyimagenet,0,0,GradNorm,class pred,svhn,gradnorm_cp,295.5783,295.2744,0.3039
clip_vitl14,tinyimagenet,0,0,Maha,class pred,svhn,maha_cp,301.5645,320.5568,-18.9924
clip_vitl14,tinyimagenet,0,0,PCA RecError,class pred,svhn,recerr_cp,306.1142,301.8123,4.3019
clip_vitl14,tinyimagenet,0,0,PCA RecError,class,svhn,recerr_class,306.1142,304.1898,1.9244
clip_vitl14,tinyimagenet,0,1,MLS,global,cifar100,mls,190.9578,191.9987,-1.0409
clip_vitl14,tinyimagenet,0,1,Energy,global,cifar100,energy,192.0321,193.0718,-1.0396
clip_vitl14,tinyimagenet,0,1,MSR,global,cifar100,msr,191.4389,193.1063,-1.6675
clip_vitl14,tinyimagenet,0,1,GradNorm,global,cifar100,gradnorm,200.0259,192.5831,7.4428
clip_vitl14,tinyimagenet,0,1,Maha,global,cifar100,maha,195.5985,202.7506,-7.1521
clip_vitl14,tinyimagenet,0,1,GradNorm,class pred,cifar100,gradnorm_cp,200.0259,187.3945,12.6315
clip_vitl14,tinyimagenet,0,1,Maha,class pred,cifar100,maha_cp,195.5985,220.6018,-25.0033
clip_vitl14,tinyimagenet,0,1,PCA RecError,class pred,cifar100,recerr_cp,207.9816,185.9538,22.0278
clip_vitl14,tinyimagenet,0,1,PCA RecError,class,cifar100,recerr_class,207.9816,189.9072,18.0744
clip_vitl14,tinyimagenet,0,1,MLS,global,cifar10,mls,188.2048,190.401,-2.1962
clip_vitl14,tinyimagenet,0,1,Energy,global,cifar10,energy,189.417,191.751,-2.334
clip_vitl14,tinyimagenet,0,1,MSR,global,cifar10,msr,188.9676,190.8001,-1.8325
clip_vitl14,tinyimagenet,0,1,GradNorm,global,cifar10,gradnorm,202.1345,194.9627,7.1719
clip_vitl14,tinyimagenet,0,1,Maha,global,cifar10,maha,193.7606,198.4414,-4.6808
clip_vitl14,tinyimagenet,0,1,GradNorm,class pred,cifar10,gradnorm_cp,202.1345,188.9266,13.2079
clip_vitl14,tinyimagenet,0,1,Maha,class pred,cifar10,maha_cp,193.7606,214.2059,-20.4454
clip_vitl14,tinyimagenet,0,1,PCA RecError,class pred,cifar10,recerr_cp,206.1428,183.2366,22.9062
clip_vitl14,tinyimagenet,0,1,PCA RecError,class,cifar10,recerr_class,206.1428,186.4902,19.6526
clip_vitl14,tinyimagenet,0,1,MLS,global,lsun resize,mls,172.2734,172.5447,-0.2713
clip_vitl14,tinyimagenet,0,1,Energy,global,lsun resize,energy,172.5697,172.8599,-0.2902
clip_vitl14,tinyimagenet,0,1,MSR,global,lsun resize,msr,174.7602,175.1899,-0.4297
clip_vitl14,tinyimagenet,0,1,GradNorm,global,lsun resize,gradnorm,174.3696,174.2264,0.1432
clip_vitl14,tinyimagenet,0,1,Maha,global,lsun resize,maha,253.7373,279.7264,-25.9891
clip_vitl14,tinyimagenet,0,1,GradNorm,class pred,lsun resize,gradnorm_cp,174.3696,174.1513,0.2183
clip_vitl14,tinyimagenet,0,1,Maha,class pred,lsun resize,maha_cp,253.7373,297.5758,-43.8385
clip_vitl14,tinyimagenet,0,1,PCA RecError,class pred,lsun resize,recerr_cp,285.3631,223.6526,61.7105
clip_vitl14,tinyimagenet,0,1,PCA RecError,class,lsun resize,recerr_class,285.3631,236.2235,49.1396
clip_vitl14,tinyimagenet,0,1,MLS,global,isun,mls,159.0066,159.2084,-0.2018
clip_vitl14,tinyimagenet,0,1,Energy,global,isun,energy,159.3481,159.5773,-0.2292
clip_vitl14,tinyimagenet,0,1,MSR,global,isun,msr,161.4066,161.5257,-0.1192
clip_vitl14,tinyimagenet,0,1,GradNorm,global,isun,gradnorm,161.8748,161.915,-0.0402
clip_vitl14,tinyimagenet,0,1,Maha,global,isun,maha,252.3823,279.4587,-27.0764
clip_vitl14,tinyimagenet,0,1,GradNorm,class pred,isun,gradnorm_cp,161.8748,162.1162,-0.2414
clip_vitl14,tinyimagenet,0,1,Maha,class pred,isun,maha_cp,252.3823,299.0796,-46.6973
clip_vitl14,tinyimagenet,0,1,PCA RecError,class pred,isun,recerr_cp,283.4318,218.3074,65.1244
clip_vitl14,tinyimagenet,0,1,PCA RecError,class,isun,recerr_class,283.4318,232.3785,51.0533
clip_vitl14,tinyimagenet,0,1,MLS,global,places365,mls,204.1078,204.7488,-0.641
clip_vitl14,tinyimagenet,0,1,Energy,global,places365,energy,206.0659,206.7197,-0.6538
clip_vitl14,tinyimagenet,0,1,MSR,global,places365,msr,199.3097,201.0092,-1.6995
clip_vitl14,tinyimagenet,0,1,GradNorm,global,places365,gradnorm,236.1801,204.5836,31.5966
clip_vitl14,tinyimagenet,0,1,Maha,global,places365,maha,181.4864,178.4339,3.0525
clip_vitl14,tinyimagenet,0,1,GradNorm,class pred,places365,gradnorm_cp,236.1801,199.0974,37.0827
clip_vitl14,tinyimagenet,0,1,Maha,class pred,places365,maha_cp,181.4864,185.2501,-3.7636
clip_vitl14,tinyimagenet,0,1,PCA RecError,class pred,places365,recerr_cp,184.6853,174.7221,9.9632
clip_vitl14,tinyimagenet,0,1,PCA RecError,class,places365,recerr_class,184.6853,176.3303,8.355
clip_vitl14,tinyimagenet,0,1,MLS,global,lsun cropped,mls,170.2499,170.6313,-0.3814
clip_vitl14,tinyimagenet,0,1,Energy,global,lsun cropped,energy,170.5933,170.9714,-0.3781
clip_vitl14,tinyimagenet,0,1,MSR,global,lsun cropped,msr,170.7,171.5701,-0.8701
clip_vitl14,tinyimagenet,0,1,GradNorm,global,lsun cropped,gradnorm,171.9413,172.1491,-0.2078
clip_vitl14,tinyimagenet,0,1,Maha,global,lsun cropped,maha,239.9743,264.3963,-24.422
clip_vitl14,tinyimagenet,0,1,GradNorm,class pred,lsun cropped,gradnorm_cp,171.9413,171.2354,0.7059
clip_vitl14,tinyimagenet,0,1,Maha,class pred,lsun cropped,maha_cp,239.9743,286.3713,-46.3971
clip_vitl14,tinyimagenet,0,1,PCA RecError,class pred,lsun cropped,recerr_cp,274.5553,212.573,61.9823
clip_vitl14,tinyimagenet,0,1,PCA RecError,class,lsun cropped,recerr_class,274.5553,231.0828,43.4725
clip_vitl14,tinyimagenet,0,1,MLS,global,textures,mls,132.0159,130.984,1.0319
clip_vitl14,tinyimagenet,0,1,Energy,global,textures,energy,134.1496,133.1228,1.0268
clip_vitl14,tinyimagenet,0,1,MSR,global,textures,msr,126.2977,126.676,-0.3783
clip_vitl14,tinyimagenet,0,1,GradNorm,global,textures,gradnorm,152.747,143.2159,9.5311
clip_vitl14,tinyimagenet,0,1,Maha,global,textures,maha,129.6406,125.3967,4.2439
clip_vitl14,tinyimagenet,0,1,GradNorm,class pred,textures,gradnorm_cp,152.747,131.2323,21.5147
clip_vitl14,tinyimagenet,0,1,Maha,class pred,textures,maha_cp,129.6406,136.638,-6.9974
clip_vitl14,tinyimagenet,0,1,PCA RecError,class pred,textures,recerr_cp,134.7143,118.7054,16.0089
clip_vitl14,tinyimagenet,0,1,PCA RecError,class,textures,recerr_class,134.7143,121.4361,13.2781
clip_vitl14,tinyimagenet,0,1,MLS,global,svhn,mls,295.2513,295.1269,0.1243
clip_vitl14,tinyimagenet,0,1,Energy,global,svhn,energy,295.2943,295.1497,0.1446
clip_vitl14,tinyimagenet,0,1,MSR,global,svhn,msr,296.5584,296.4293,0.129
clip_vitl14,tinyimagenet,0,1,GradNorm,global,svhn,gradnorm,295.6285,295.332,0.2965
clip_vitl14,tinyimagenet,0,1,Maha,global,svhn,maha,301.4349,313.5773,-12.1424
clip_vitl14,tinyimagenet,0,1,GradNorm,class pred,svhn,gradnorm_cp,295.6285,295.2248,0.4037
clip_vitl14,tinyimagenet,0,1,Maha,class pred,svhn,maha_cp,301.4349,319.0838,-17.6489
clip_vitl14,tinyimagenet,0,1,PCA RecError,class pred,svhn,recerr_cp,306.0498,301.7349,4.3149
clip_vitl14,tinyimagenet,0,1,PCA RecError,class,svhn,recerr_class,306.0498,304.1031,1.9467
clip_vitl14,tinyimagenet,0,2,MLS,global,cifar100,mls,190.3121,191.4013,-1.0892
clip_vitl14,tinyimagenet,0,2,Energy,global,cifar100,energy,191.3403,192.4269,-1.0867
clip_vitl14,tinyimagenet,0,2,MSR,global,cifar100,msr,191.2204,192.9254,-1.705
clip_vitl14,tinyimagenet,0,2,GradNorm,global,cifar100,gradnorm,199.4611,192.2395,7.2216
clip_vitl14,tinyimagenet,0,2,Maha,global,cifar100,maha,195.4732,202.6734,-7.2003
clip_vitl14,tinyimagenet,0,2,GradNorm,class pred,cifar100,gradnorm_cp,199.4611,187.1347,12.3264
clip_vitl14,tinyimagenet,0,2,Maha,class pred,cifar100,maha_cp,195.4732,220.54,-25.0668
clip_vitl14,tinyimagenet,0,2,PCA RecError,class pred,cifar100,recerr_cp,207.8493,186.224,21.6253
clip_vitl14,tinyimagenet,0,2,PCA RecError,class,cifar100,recerr_class,207.8493,190.0981,17.7511
clip_vitl14,tinyimagenet,0,2,MLS,global,cifar10,mls,188.9702,191.0246,-2.0544
clip_vitl14,tinyimagenet,0,2,Energy,global,cifar10,energy,190.1527,192.3691,-2.2164
clip_vitl14,tinyimagenet,0,2,MSR,global,cifar10,msr,189.9578,191.5068,-1.5489
clip_vitl14,tinyimagenet,0,2,GradNorm,global,cifar10,gradnorm,202.9119,195.2729,7.639
clip_vitl14,tinyimagenet,0,2,Maha,global,cifar10,maha,193.6253,198.2943,-4.669
clip_vitl14,tinyimagenet,0,2,GradNorm,class pred,cifar10,gradnorm_cp,202.9119,188.8022,14.1097
clip_vitl14,tinyimagenet,0,2,Maha,class pred,cifar10,maha_cp,193.6253,214.215,-20.5896
