dataset,method,calibration,model,drop_out,reward,run,ece_l1,ece_l2,mce,ece_l1_bound,ece_l2_bound
ood_nsncs_isun,fDBD,Isotonic,modelvit,do1,rew0,1,0.2803724696871771,0.10027706525680623,0.5018270175304785,0.3362579690417931,0.46789574871673395
ood_nsncs_textures,fDBD,Isotonic,modelvit,do1,rew0,1,0.12815573042074407,0.04003537187710569,0.3726865941804749,0.19575844556046146,0.29435955990899015
ood_nsncs_places365,fDBD,Isotonic,modelvit,do1,rew0,1,0.2750229570849873,0.10039088693900498,0.5251120369652397,0.32761530773565023,0.4500553527330281
val,fDBD,Beta,modelvit,do1,rew0,1,0.02465868554695463,0.003708662022688095,0.7671662915093568,0.10741057891258655,0.23068318351553155
iid_test,fDBD,Beta,modelvit,do1,rew0,1,0.00958651809791615,0.0005370269762711217,0.1518331701409979,0.11636506899111955,0.2443595578262692
ood_sncs_c10,fDBD,Beta,modelvit,do1,rew0,1,0.2639652532743492,0.10692338864245847,0.5410117964436387,0.3178463678308947,0.444080524684094
ood_nsncs_svhn,fDBD,Beta,modelvit,do1,rew0,1,0.4328740125046881,0.22122776039247302,0.6745545864395087,0.4615524420555287,0.5525411097526467
ood_nsncs_ti,fDBD,Beta,modelvit,do1,rew0,1,0.2929385832250039,0.1182464838133598,0.5428581875596536,0.3468196977815494,0.4781284318383624
ood_nsncs_lsun_cropped,fDBD,Beta,modelvit,do1,rew0,1,0.30314251108133233,0.13723806067021008,0.5882795443829205,0.3570236256378779,0.4792534742042454
ood_nsncs_lsun_resize,fDBD,Beta,modelvit,do1,rew0,1,0.31338069051167133,0.13356204245784029,0.5704629293991456,0.36726180506821693,0.4972248962858965
ood_nsncs_isun,fDBD,Beta,modelvit,do1,rew0,1,0.29091284836719544,0.11672476034227623,0.5428409156320209,0.3481678095074016,0.4828881261285798
ood_nsncs_textures,fDBD,Beta,modelvit,do1,rew0,1,0.12793321822218523,0.039513133868021126,0.4265988002383313,0.1885875429108837,0.2926512938155174
ood_nsncs_places365,fDBD,Beta,modelvit,do1,rew0,1,0.28184604855555706,0.11502815725744339,0.5560486253093171,0.3357271631121027,0.4641778933919983
val,Maha,Sigmoid,modelvit,do1,rew0,1,0.035545034140266336,0.006573048661328186,0.8082937655296497,0.11658524202134826,0.24558045633209027
iid_test,Maha,Sigmoid,modelvit,do1,rew0,1,0.0170475262420892,0.0017444153378738966,0.8560348346627408,0.12464781276647133,0.25823551974818953
ood_sncs_c10,Maha,Sigmoid,modelvit,do1,rew0,1,0.27165407053692436,0.11179310454997199,0.5619173384559916,0.33065794579873237,0.4523172319046029
ood_nsncs_svhn,Maha,Sigmoid,modelvit,do1,rew0,1,0.5452678943978665,0.34269498002405585,0.7510710799259492,0.5766729329507816,0.6609692168332285
ood_nsncs_ti,Maha,Sigmoid,modelvit,do1,rew0,1,0.24704474074543997,0.09152972943701694,0.5184630850156423,0.306048616007248,0.4278703653075777
ood_nsncs_lsun_cropped,Maha,Sigmoid,modelvit,do1,rew0,1,0.41113592321616577,0.22686261028054477,0.8560348346627408,0.46986932568127066,0.6099165616355015
ood_nsncs_lsun_resize,Maha,Sigmoid,modelvit,do1,rew0,1,0.32428922741870736,0.14738184611778188,0.6104180200421876,0.3832931026805153,0.5106141788336972
ood_nsncs_isun,Maha,Sigmoid,modelvit,do1,rew0,1,0.2952970614323168,0.1260648615688748,0.574271559407005,0.3579955526020025,0.4886099518199227
ood_nsncs_textures,Maha,Sigmoid,modelvit,do1,rew0,1,0.07866838659523268,0.01503147901130428,0.32264852571776287,0.13357257239145454,0.2218423110150889
ood_nsncs_places365,Maha,Sigmoid,modelvit,do1,rew0,1,0.18374926629859065,0.0578961239216683,0.44728923717222524,0.24275314156039865,0.3636117800976843
val,Maha,Isotonic,modelvit,do1,rew0,1,0.030472283047249644,0.005568224759185235,1.0,0.11269978095094338,0.24045892364405527
iid_test,Maha,Isotonic,modelvit,do1,rew0,1,0.020786133601830657,0.0008428049493336694,0.8278732944098577,0.12320226821932453,0.2568892538559366
ood_sncs_c10,Maha,Isotonic,modelvit,do1,rew0,1,0.3019653827090908,0.13080145676203106,0.5215617881137228,0.36069177254465556,0.47367078899656534
ood_nsncs_svhn,Maha,Isotonic,modelvit,do1,rew0,1,0.5264865231225642,0.30669960240484034,0.6946576155467984,0.557677254101091,0.6351291224000454
ood_nsncs_ti,Maha,Isotonic,modelvit,do1,rew0,1,0.2826718910744666,0.11524451062616493,0.5206010683954678,0.34136217121009094,0.455770632361376
ood_nsncs_lsun_cropped,Maha,Isotonic,modelvit,do1,rew0,1,0.39371695933047324,0.19345123856992275,0.8278732944098577,0.4522618278604611,0.586368255376102
ood_nsncs_lsun_resize,Maha,Isotonic,modelvit,do1,rew0,1,0.3353552610742694,0.14869355299133624,0.5733066437358024,0.39408165090983416,0.5132272085070239
ood_nsncs_isun,Maha,Isotonic,modelvit,do1,rew0,1,0.310020524808806,0.13133193572902252,0.5289063416439043,0.3724241553872199,0.4955195487913159
ood_nsncs_textures,Maha,Isotonic,modelvit,do1,rew0,1,0.11807519028394986,0.037698101436739136,0.4955085842420889,0.17211393913963827,0.27150799636611206
ood_nsncs_places365,Maha,Isotonic,modelvit,do1,rew0,1,0.2221205115055131,0.08168553982585366,0.5097476626931098,0.28081079164113737,0.3960118729140201
val,Maha,Beta,modelvit,do1,rew0,1,0.02267694223716904,0.0028848328944218204,0.6941858356144914,0.11829102572176795,0.24434224231134835
iid_test,Maha,Beta,modelvit,do1,rew0,1,0.009047857847156102,0.00035182409573124003,0.6127109846117584,0.12591644474086916,0.25577495123922356
ood_sncs_c10,Maha,Beta,modelvit,do1,rew0,1,0.3130345157104092,0.14350660943764018,0.5464473847644413,0.37235333652264885,0.4853389405496042
ood_nsncs_svhn,Maha,Beta,modelvit,do1,rew0,1,0.5535479823164836,0.3481738997136933,0.7292613041602686,0.5851169159293446,0.6636434125511027
ood_nsncs_ti,Maha,Beta,modelvit,do1,rew0,1,0.29603697757064973,0.1270319361031604,0.5392960356421201,0.3553557983828895,0.4669703613744192
ood_nsncs_lsun_cropped,Maha,Beta,modelvit,do1,rew0,1,0.40956893282727574,0.2226902965912632,0.6470493579903002,0.4687534092916314,0.6039602262227196
ood_nsncs_lsun_resize,Maha,Beta,modelvit,do1,rew0,1,0.34830899614399974,0.1673970097849623,0.589069785314249,0.40762781695623934,0.5284956424694525
ood_nsncs_isun,Maha,Beta,modelvit,do1,rew0,1,0.3212691929206517,0.14671332903295778,0.551490963295822,0.3843023504275069,0.5086972625124778
ood_nsncs_textures,Maha,Beta,modelvit,do1,rew0,1,0.1474951209215368,0.047763197424411166,0.44063034572395743,0.1984751711319489,0.2865128191026449
ood_nsncs_places365,Maha,Beta,modelvit,do1,rew0,1,0.24739901401448663,0.09605706995765305,0.5045679835965251,0.3067178348267264,0.4122210073978996
val,pNML,Sigmoid,modelvit,do1,rew0,1,0.038133441467382796,0.005627457929179761,0.847360449010064,0.12751366966600447,0.25630555916919784
iid_test,pNML,Sigmoid,modelvit,do1,rew0,1,0.02614455397034196,0.0025240593476724958,0.7702774139304169,0.1337712012977958,0.26645196637128876
ood_sncs_c10,pNML,Sigmoid,modelvit,do1,rew0,1,0.39465342303318246,0.22741150408892852,0.6851935566333298,0.45719682795265965,0.5894417380725534
ood_nsncs_svhn,pNML,Sigmoid,modelvit,do1,rew0,1,0.5841051203823608,0.38431775823034403,0.7626758777331774,0.6173940871138431,0.7023799323750936
ood_nsncs_ti,pNML,Sigmoid,modelvit,do1,rew0,1,0.2815315772302,0.12663632829956387,0.6148242626715513,0.3440749821496772,0.4698898260480274
ood_nsncs_lsun_cropped,pNML,Sigmoid,modelvit,do1,rew0,1,0.44377591441169933,0.2541183435994668,0.6793921341541811,0.5055254040654806,0.6493358703573237
ood_nsncs_lsun_resize,pNML,Sigmoid,modelvit,do1,rew0,1,0.3673511072356762,0.18805330543405252,0.6426171860030075,0.42989451215515345,0.5639443164676698
ood_nsncs_isun,pNML,Sigmoid,modelvit,do1,rew0,1,0.33248897497969304,0.16228001432047678,0.6190676597471968,0.3989486282848854,0.5357173316115952
ood_nsncs_textures,pNML,Sigmoid,modelvit,do1,rew0,1,0.11740511509008349,0.03455632712383288,0.47598665029873155,0.167680115771643,0.27217556775919527
ood_nsncs_places365,pNML,Sigmoid,modelvit,do1,rew0,1,0.2382776196683727,0.10031268782771323,0.5895628085939448,0.2945397772673835,0.41509293045328216
val,pNML,Isotonic,modelvit,do1,rew0,1,0.023534348065053546,0.0028067142517930934,0.5999999999999999,0.12544696479346124,0.2537291961304845
iid_test,pNML,Isotonic,modelvit,do1,rew0,1,0.013268827837754177,0.00037574688715703153,0.14790553765518266,0.13238578195834536,0.26323106770328136
ood_sncs_c10,pNML,Isotonic,modelvit,do1,rew0,1,0.38981462500337516,0.21467110784479718,0.6334346536598054,0.45219397874864503,0.5767447343021029
ood_nsncs_svhn,pNML,Isotonic,modelvit,do1,rew0,1,0.5775688826053881,0.3661290272769012,0.6949893003228981,0.6107705325069187,0.6885105226625182
ood_nsncs_ti,pNML,Isotonic,modelvit,do1,rew0,1,0.3470855341855306,0.17881468329111705,0.6263400319260106,0.4094648879308005,0.523061735590673
ood_nsncs_lsun_cropped,pNML,Isotonic,modelvit,do1,rew0,1,0.4258641387049585,0.22423295130281337,0.6327401335432079,0.48824349245022847,0.6249357828191061
ood_nsncs_lsun_resize,pNML,Isotonic,modelvit,do1,rew0,1,0.382650786123645,0.19488500634849146,0.6201137202401787,0.445030139868915,0.5695362646683976
ood_nsncs_isun,pNML,Isotonic,modelvit,do1,rew0,1,0.3537142437235805,0.1760689077646829,0.6115005948967023,0.4199995740110316,0.5477143363177405
ood_nsncs_textures,pNML,Isotonic,modelvit,do1,rew0,1,0.2370315147080839,0.11948805211275369,0.5934144775850906,0.28946756995485795,0.4022715761194614
ood_nsncs_places365,pNML,Isotonic,modelvit,do1,rew0,1,0.3293704907542844,0.1755495878742726,0.6242006425278178,0.39174984449955447,0.4984757894735784
val,pNML,Beta,modelvit,do1,rew0,1,0.01965072289346994,0.0012701893271254675,0.46374617734325063,0.12605432069677708,0.25139585332951714
iid_test,pNML,Beta,modelvit,do1,rew0,1,0.008166601518387596,0.00022780651917209482,0.07505937461972045,0.13327681170100625,0.2625869170786228
ood_sncs_c10,pNML,Beta,modelvit,do1,rew0,1,0.39525339352042194,0.22153860456701407,0.6515980105773652,0.45781459568911387,0.5838389468231618
ood_nsncs_svhn,pNML,Beta,modelvit,do1,rew0,1,0.5832159000839733,0.37585894887080246,0.7227679942078846,0.6165143394707655,0.6950854391106596
ood_nsncs_ti,pNML,Beta,modelvit,do1,rew0,1,0.37905242308166126,0.1862523165404234,0.6297156016938965,0.44161362525035325,0.5651695472469082
ood_nsncs_lsun_cropped,pNML,Beta,modelvit,do1,rew0,1,0.43338646010904325,0.23640279911336778,0.6432847301534105,0.4959476622777352,0.634291516276171
ood_nsncs_lsun_resize,pNML,Beta,modelvit,do1,rew0,1,0.3931454479824961,0.2020852663042742,0.6150299948006469,0.45570665015118816,0.5825637052413146
ood_nsncs_isun,pNML,Beta,modelvit,do1,rew0,1,0.36523571268929217,0.18156049286561324,0.6076901194225127,0.43171427769541265,0.5624272521352169
ood_nsncs_textures,pNML,Beta,modelvit,do1,rew0,1,0.3016478631688008,0.12083885553880991,0.5859155287478995,0.3673635705970172,0.5270682683060455
ood_nsncs_places365,pNML,Beta,modelvit,do1,rew0,1,0.3829865821151656,0.18506173238017476,0.6314068013815856,0.44554778428385744,0.5717073885617777
val,ViM,Sigmoid,modelvit,do1,rew0,1,0.03323824679029795,0.006128580470756257,0.8979571547640535,0.11231801191116073,0.24011217720185843
iid_test,ViM,Sigmoid,modelvit,do1,rew0,1,0.012854558969432826,0.0007884935230617211,0.3091945753839715,0.12111718387630441,0.25330753854001253
ood_sncs_c10,ViM,Sigmoid,modelvit,do1,rew0,1,0.2761353019978819,0.11417316680096251,0.5439478763481983,0.3333098343238472,0.45532379445154114
ood_nsncs_svhn,ViM,Sigmoid,modelvit,do1,rew0,1,0.5036203510392785,0.29412251923224186,0.7380905233373024,0.534051714784514,0.6191399880916753
ood_nsncs_ti,ViM,Sigmoid,modelvit,do1,rew0,1,0.23921064265360323,0.08657081332424828,0.4960485473371884,0.2963851749795685,0.41880688141604266
ood_nsncs_lsun_cropped,ViM,Sigmoid,modelvit,do1,rew0,1,0.36540602232375763,0.19146891901553384,0.6678247077764182,0.4225805546497229,0.5548470610630419
ood_nsncs_lsun_resize,ViM,Sigmoid,modelvit,do1,rew0,1,0.30838212224767336,0.13215799326603697,0.569300702454658,0.3655566545736387,0.49293547279642386
ood_nsncs_isun,ViM,Sigmoid,modelvit,do1,rew0,1,0.28007575077932273,0.11251097991460943,0.5384721497704468,0.3408303519822273,0.4714994365191701
ood_nsncs_textures,ViM,Sigmoid,modelvit,do1,rew0,1,0.07657792980524224,0.01380559834291712,0.31932010597788674,0.12774368697996114,0.21064165555542774
ood_nsncs_places365,ViM,Sigmoid,modelvit,do1,rew0,1,0.19131049619557952,0.06180613094360585,0.455067299022056,0.24848502852154478,0.3667120876680868
val,ViM,Isotonic,modelvit,do1,rew0,1,0.018569693636960934,0.0034550780471975647,1.0,0.11038786225229294,0.23986161282892798
iid_test,ViM,Isotonic,modelvit,do1,rew0,1,0.016882945846886446,0.0006916599552436546,0.26295150753404795,0.11995363428018614,0.25391496842824335
ood_sncs_c10,ViM,Isotonic,modelvit,do1,rew0,1,0.2839081884072405,0.11505265626251086,0.6851485419798109,0.3411035112638322,0.45705595445465963
ood_nsncs_svhn,ViM,Isotonic,modelvit,do1,rew0,1,0.4899247815809277,0.2702472023140926,0.7487368312291061,0.5203672111906374,0.6006096908634527
ood_nsncs_ti,ViM,Isotonic,modelvit,do1,rew0,1,0.2531252075465136,0.09100548309663203,0.7021283987237454,0.3103205304031053,0.42527733835585757
ood_nsncs_lsun_cropped,ViM,Isotonic,modelvit,do1,rew0,1,0.3538626592852513,0.17271700066275084,0.7190766985292846,0.41105798214184297,0.5383020282012699
ood_nsncs_lsun_resize,ViM,Isotonic,modelvit,do1,rew0,1,0.30974004567297936,0.12689995060117035,0.6984563013000356,0.3669353685295709,0.4888084115428078
ood_nsncs_isun,ViM,Isotonic,modelvit,do1,rew0,1,0.2841586693178216,0.10989701697723459,0.6652198884252287,0.34493536286819454,0.4703192988923232
ood_nsncs_textures,ViM,Isotonic,modelvit,do1,rew0,1,0.11462107894813175,0.026890219642773404,0.4391482432781591,0.16507580933717994,0.24435809482124152
ood_nsncs_places365,ViM,Isotonic,modelvit,do1,rew0,1,0.21600451302690363,0.07051590920290639,0.6533468358122352,0.27319983588349533,0.3801426356319457
val,ViM,Beta,modelvit,do1,rew0,1,0.023497181731436355,0.0037127193673207573,0.9998825252998522,0.11569651121825247,0.23979946099408325
iid_test,ViM,Beta,modelvit,do1,rew0,1,0.008668504450411724,0.00024310970369422957,0.17226131089430438,0.12412019581201755,0.2521744597091155
ood_sncs_c10,ViM,Beta,modelvit,do1,rew0,1,0.3129807736612747,0.1433193069382423,0.5582020510701731,0.37177632035526126,0.4852949035330204
ood_nsncs_svhn,ViM,Beta,modelvit,do1,rew0,1,0.5240742462185891,0.3132500074143139,0.7054234293437929,0.555368401071214,0.6326805819753146
ood_nsncs_ti,ViM,Beta,modelvit,do1,rew0,1,0.2916524339710666,0.12372595066800028,0.5604002655219404,0.3504479806650532,0.46070470723190143
ood_nsncs_lsun_cropped,ViM,Beta,modelvit,do1,rew0,1,0.37406215440578394,0.19733773275028904,0.6343295926802139,0.4328577010997705,0.5591769069111246
ood_nsncs_lsun_resize,ViM,Beta,modelvit,do1,rew0,1,0.3354737107376544,0.15493870389219278,0.56235343052864,0.394269257431641,0.513931278024537
ood_nsncs_isun,ViM,Beta,modelvit,do1,rew0,1,0.3088421241174845,0.13547543197749173,0.5515284643938547,0.37131924191983096,0.49434485258990957
ood_nsncs_textures,ViM,Beta,modelvit,do1,rew0,1,0.19151158226255707,0.08284070647202016,0.5864686506758733,0.23932664882587845,0.33930829523432193
ood_nsncs_places365,ViM,Beta,modelvit,do1,rew0,1,0.2714411923895714,0.11544958616700261,0.5802232179828487,0.330236739083558,0.43364070668067495
val,Residual,Sigmoid,modelvit,do1,rew0,1,0.024945357336820653,0.0035361376309398793,0.7169612988149133,0.12455810484170368,0.2527413939279822
iid_test,Residual,Sigmoid,modelvit,do1,rew0,1,0.018174202722245413,0.001954290939808692,0.8509171626504011,0.13273087141518689,0.2653799212959329
ood_sncs_c10,Residual,Sigmoid,modelvit,do1,rew0,1,0.36285518270354683,0.19205824523696235,0.6373274727397844,0.42589665804986737,0.5511182561249974
ood_nsncs_svhn,Residual,Sigmoid,modelvit,do1,rew0,1,0.6229900010653654,0.43400635118675845,0.7862294569605743,0.6564649364199886,0.7413701089992415
ood_nsncs_ti,Residual,Sigmoid,modelvit,do1,rew0,1,0.28556557630185253,0.12616517642218508,0.5767518072580021,0.34860705164817307,0.46279263051547864
ood_nsncs_lsun_cropped,Residual,Sigmoid,modelvit,do1,rew0,1,0.4437217486425363,0.2310409531718477,0.8509171626504011,0.5056629021130621,0.6496884781880552
ood_nsncs_lsun_resize,Residual,Sigmoid,modelvit,do1,rew0,1,0.36326152738908185,0.18762700636766289,0.6331826082920086,0.4262770591432513,0.5523225919192719
ood_nsncs_isun,Residual,Sigmoid,modelvit,do1,rew0,1,0.3337262059058455,0.16398744327370957,0.6044218433445384,0.40067406745411166,0.5297740582113817
ood_nsncs_textures,Residual,Sigmoid,modelvit,do1,rew0,1,0.11724688958071809,0.03136088179038526,0.4252673668525394,0.1666459538568951,0.2551002561885393
ood_nsncs_places365,Residual,Sigmoid,modelvit,do1,rew0,1,0.22013359334316554,0.08329177521546148,0.5199417708514542,0.2784730723318725,0.3845291752166269
val,Residual,Isotonic,modelvit,do1,rew0,1,0.01544009489689724,0.002432005135806635,0.6666666666666667,0.12267949373438564,0.2522246773196634
iid_test,Residual,Isotonic,modelvit,do1,rew0,1,0.01643332086490893,0.000610558364041871,0.1946781798080056,0.13121888456546937,0.26311587270816794
ood_sncs_c10,Residual,Isotonic,modelvit,do1,rew0,1,0.3688748259611841,0.1911342163760779,0.7739876612050127,0.431203552357418,0.5512314981507181
ood_nsncs_svhn,Residual,Isotonic,modelvit,do1,rew0,1,0.6053076517415784,0.4061813407460108,0.7696307310430265,0.6384823550427161,0.7209891700349105
ood_nsncs_ti,Residual,Isotonic,modelvit,do1,rew0,1,0.33674945439039583,0.16988893462516888,0.6277033690203743,0.39907818078662977,0.5092332468618945
ood_nsncs_lsun_cropped,Residual,Isotonic,modelvit,do1,rew0,1,0.43309778225628504,0.2171568647016221,0.7807592755528366,0.495426508652519,0.6366626537197408
ood_nsncs_lsun_resize,Residual,Isotonic,modelvit,do1,rew0,1,0.37034119380495134,0.1879979771943742,0.6116049186715581,0.4326699202011853,0.5536483904054036
ood_nsncs_isun,Residual,Isotonic,modelvit,do1,rew0,1,0.3446066455298437,0.1690939216974964,0.7882657937835795,0.41083817836397535,0.535746790870039
ood_nsncs_textures,Residual,Isotonic,modelvit,do1,rew0,1,0.23231373278377923,0.11235359954753112,0.6026343169856911,0.28009586702006484,0.3882366595959693
ood_nsncs_places365,Residual,Isotonic,modelvit,do1,rew0,1,0.3132038049642067,0.16081088993102202,0.6267834383792753,0.3755325313604406,0.47688423328889457
val,Residual,Beta,modelvit,do1,rew0,1,0.0192263402440146,0.0008358298840545413,0.45013691796102584,0.12546304748232384,0.2492827773731152
iid_test,Residual,Beta,modelvit,do1,rew0,1,0.010290290320200044,0.0003270909174895303,0.05992839696768548,0.13383560511072684,0.2625552770821751
ood_sncs_c10,Residual,Beta,modelvit,do1,rew0,1,0.3869729437621124,0.21684889234975568,0.6347808311633975,0.450184981270147,0.5734999302652211
ood_nsncs_svhn,Residual,Beta,modelvit,do1,rew0,1,0.619452650309464,0.42863854042801125,0.7631985155896126,0.6530974993146371,0.7347074070948013
ood_nsncs_ti,Residual,Beta,modelvit,do1,rew0,1,0.3672944015638474,0.20037840846204658,0.6158492894939871,0.430506439071882,0.5484520207490416
ood_nsncs_lsun_cropped,Residual,Beta,modelvit,do1,rew0,1,0.43984398894799703,0.22790764166696176,0.6197701583686407,0.5030560264560315,0.6434590644689554
ood_nsncs_lsun_resize,Residual,Beta,modelvit,do1,rew0,1,0.38791474894669736,0.2132035811503397,0.6310168144105671,0.4511267864547319,0.5750625090046309
ood_nsncs_isun,Residual,Beta,modelvit,do1,rew0,1,0.36111870491909503,0.19195787020001,0.6104946079069743,0.4282888587060545,0.5563719222661911
ood_nsncs_textures,Residual,Beta,modelvit,do1,rew0,1,0.29773652662422273,0.17072800985768877,0.6397361362753007,0.3530350925067714,0.5013056309747395
ood_nsncs_places365,Residual,Beta,modelvit,do1,rew0,1,0.38002288539634643,0.2236115968364898,0.65643022577255,0.43866437828595267,0.5604464484498695
val,NeCo,Sigmoid,modelvit,do1,rew0,1,0.022320693963320752,0.002839775532289517,0.8283235523761527,0.10775348323493084,0.23445254839470006
iid_test,NeCo,Sigmoid,modelvit,do1,rew0,1,0.011684315272112262,0.0006540976103744224,0.22233162309486165,0.11656063833223901,0.24800117380649397
ood_sncs_c10,NeCo,Sigmoid,modelvit,do1,rew0,1,0.2522552526570055,0.09454057755231397,0.5198754896406367,0.3063384197847447,0.43253832716981344
